@RELATION CornellMovies_v2

@ATTRIBUTE positive_adjectives_count REAL
@ATTRIBUTE negative_adjectives_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_count REAL
@ATTRIBUTE positive_adverbs_count_and_bigrams_with_adverbs REAL
@ATTRIBUTE negative_adverbs_count_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_verbs_count_and_bigrams_with_verbs REAL
@ATTRIBUTE negative_verbs_count_and_bigrams_with_verbs REAL
@ATTRIBUTE positive_adjectives_count_and_bigrams_with_adjectives REAL
@ATTRIBUTE negative_adjectives_count_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_count_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_count_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_count_and_bigrams_with_verbs REAL
@ATTRIBUTE selected_ngrams_count REAL
@ATTRIBUTE original_document_size REAL
@ATTRIBUTE positive_unigrams_and_bigrams_count REAL
@ATTRIBUTE negative_unigrams_and_bigrams_count REAL
@ATTRIBUTE percentage_of_negated_ngrams_by_document_size REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_and_bigrams_count REAL
@ATTRIBUTE positive_unigrams_bigrams_and_trigrams_count REAL
@ATTRIBUTE negative_unigrams_bigrams_and_trigrams_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_bigrams_and_trigrams_count REAL
@ATTRIBUTE positive_adjectives_sum REAL
@ATTRIBUTE negative_adjectives_sum REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_sum REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_sum REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_sum REAL
@ATTRIBUTE sum_ratio_of_positive_adjectives REAL
@ATTRIBUTE sum_ratio_of_positive_adverbs REAL
@ATTRIBUTE sum_ratio_of_positive_verbs REAL
@ATTRIBUTE sum_ratio_of_negative_adjectives REAL
@ATTRIBUTE sum_ratio_of_negative_adverbs REAL
@ATTRIBUTE sum_ratio_of_negative_verbs REAL
@ATTRIBUTE positive_adverbs_sum_and_bigrams_with_adverbs REAL
@ATTRIBUTE negative_adverbs_sum_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_verbs_sum_and_bigrams_with_verbs REAL
@ATTRIBUTE negative_verbs_sum_and_bigrams_with_verbs REAL
@ATTRIBUTE positive_adjectives_sum_and_bigrams_with_adjectives REAL
@ATTRIBUTE negative_adjectives_sum_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_sum_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_sum_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_sum_and_bigrams_with_verbs REAL
@ATTRIBUTE sum_ratio_of_positive_adjectives_and_bigrams_with_adjectives REAL
@ATTRIBUTE sum_ratio_of_negative_adjectives_and_bigrams_with_adjectives REAL
@ATTRIBUTE sum_ratio_of_positive_adverbs_and_bigrams_with_adverbs REAL
@ATTRIBUTE sum_ratio_of_negative_adverbs_and_bigrams_with_adverbs REAL
@ATTRIBUTE sum_ratio_of_positive_verbs_and_bigrams_with_verbs REAL
@ATTRIBUTE sum_ratio_of_negative_verbs_and_bigrams_with_verbs REAL
@ATTRIBUTE positive_unigrams_and_bigrams_sum REAL
@ATTRIBUTE negative_unigrams_and_bigrams_sum REAL
@ATTRIBUTE sum_ratio_of_positive_unigrams_and_bigrams REAL
@ATTRIBUTE sum_ratio_of_negative_unigrams_and_bigrams REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_and_bigrams_sum REAL
@ATTRIBUTE positive_unigrams_bigrams_and_trigrams_sum REAL
@ATTRIBUTE negative_unigrams_bigrams_and_trigrams_sum REAL
@ATTRIBUTE sum_ratio_of_positive_unigrams_bigrams_and_trigrams REAL
@ATTRIBUTE sum_ratio_of_negative_unigrams_bigrams_and_trigrams REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_bigrams_and_trigrams_sum REAL
@ATTRIBUTE max_rule_for_adjective REAL
@ATTRIBUTE max_rule_for_adverbs_and_bigrams_with_adverbs REAL
@ATTRIBUTE max_rule_for_verbs_and_bigrams_with_verbs REAL
@ATTRIBUTE max_rule_for_adjective_and_bigrams_with_adjectives REAL
@ATTRIBUTE max_rule_for_unigrams_and_bigrams REAL
@ATTRIBUTE max_rule_for_unigrams_bigrams_and_trigrams REAL
@ATTRIBUTE polarity {positive, negative}

@DATA
30,18,12,0,0,3,3,0,0,33,19,14,0,0,58,725,36,22,0.0,14,36,22,14,7.57745,-6.504525,1.072925,-0.227805,0,0.0104516551724,0.00102628965517,0.0,-0.00897175862069,-0.00134050344828,0.0,0.74406,-0.971865,0,0,9.1210575,-7.13079,1.9902675,-0.227805,0,0.0125807689655,-0.00983557241379,0.00102628965517,-0.00134050344828,0.0,0.0,9.8651175,-8.102655,0.0136070586207,-0.0111760758621,1.7624625,9.8651175,-8.102655,0.0136070586207,-0.0111760758621,17.9677725,0,0,-1,0,0,0,positive
16,6,10,7,0,7,1,0,0,21,13,8,6,0,42,455,28,14,0.010989010989,14,28,14,14,4.905815,-2.06817,2.837645,1.09637,0,0.010782010989,0.0024096043956,0.0,-0.00454542857143,0.0,0.0,1.09637,-0.33123,0,0,6.927219875,-4.3900515,2.537168375,0.76514,0,0.0152246590659,-0.00964846483516,0.0024096043956,-0.000727978021978,0.0,0.0,8.023589875,-4.7212815,0.0176342634615,-0.0103764428571,3.302308375,8.023589875,-4.7212815,0.0176342634615,-0.0103764428571,12.744871375,0,1,-1,1,1,1,negative
18,19,-1,5,0,6,0,0,0,21,22,-1,6,0,49,551,27,22,0.0,5,27,22,5,3.4422,-6.96729,-3.52509,0.729815,0,0.00624718693285,0.00132452813067,0.0,-0.0126448094374,0.0,0.0,0.8887865,0,0,0,4.54953,-8.2435155,-3.6939855,0.8887865,0,0.00825686025408,-0.014961008167,0.00161304264973,0.0,0.0,0.0,5.4383165,-8.2435155,0.00986990290381,-0.014961008167,-2.805199,5.4383165,-8.2435155,0.00986990290381,-0.014961008167,13.681832,0,1,-1,0,0,0,negative
27,18,9,1,0,4,3,0,0,32,21,11,1,0,60,773,36,24,0.0012936610608,12,36,24,12,9.1907,-6.58989,2.60081,-0.288096666667,0,0.0118896507115,0.000301776627857,0.0,-0.00852508408797,-0.00067447606727,0.0,0.233273333333,-0.52137,0,0,12.0937225,-7.8995885,4.194134,-0.288096666667,0,0.0156451778784,-0.0102193900388,0.000301776627857,-0.00067447606727,0.0,0.0,12.3269958333,-8.4209585,0.0159469545063,-0.0108938661061,3.90603733333,12.3269958333,-8.4209585,0.0159469545063,-0.0108938661061,20.7479543333,0,0,-1,1,1,1,positive
14,11,3,0,0,0,0,0,0,19,15,4,0,0,34,372,19,15,0.00806451612903,4,19,15,4,4.2107,-5.21787,-1.00717,0,0,0.0113190860215,0.0,0.0,-0.0140265322581,0.0,0.0,0,0,0,0,5.6677775,-6.011675,-0.3438975,0,0,0.0152359610215,-0.0161604166667,0.0,0.0,0.0,0.0,5.6677775,-6.011675,0.0152359610215,-0.0161604166667,-0.3438975,5.6677775,-6.011675,0.0152359610215,-0.0161604166667,11.6794525,0,-1,-1,0,0,0,negative
28,15,13,-2,0,2,4,0,0,30,19,11,-2,0,55,479,32,23,0.0,9,32,23,9,6.18697,-5.7423825,0.4445875,-0.906186666667,0,0.0129164300626,0.000114850382742,0.0,-0.0119882724426,-0.00200668058455,0.0,0.0550133333333,-0.9612,0,0,7.39699,-6.9651,0.43189,-0.906186666667,0,0.0154425678497,-0.0145409185804,0.000114850382742,-0.00200668058455,0.0,0.0,7.45200333333,-7.9263,0.0155574182324,-0.0165475991649,-0.474296666667,7.45200333333,-7.9263,0.0155574182324,-0.0165475991649,15.3783033333,0,0,-1,0,0,0,negative
27,14,13,0,0,1,3,0,0,34,21,13,-2,0,59,541,35,24,0.0129390018484,11,35,24,11,6.65974,-5.728005,0.931735,-0.47503,0,0.0123100554529,0.000286617375231,0.0,-0.0105878096118,-0.00116467652495,0.0,0.15506,-1.54757,0,0,9.18321,-7.76889,1.41432,-1.39251,0,0.0169745101664,-0.0143602402957,0.000286617375231,-0.00286057301294,0.0,0.0,9.33827,-9.31646,0.0172611275416,-0.0172208133087,0.02181,9.33827,-9.31646,0.0172611275416,-0.0172208133087,18.65473,0,0,-1,0,0,0,negative
27,10,17,6,0,8,3,0,0,30,17,13,5,0,58,749,38,20,0.00801068090788,18,38,20,18,8.36358,-3.058635,5.304945,-0.329415,0,0.0111663284379,0.00095567423231,0.0,-0.00408362483311,-0.00139548064085,0.0,0.7158,-1.154425,0,0,9.458575,-6.4689825,2.9895925,-0.438625,0,0.012628271028,-0.00863682576769,0.00095567423231,-0.00154128838451,0.0,0.0,10.174375,-7.6234075,0.0135839452603,-0.0101781141522,2.5509675,10.174375,-7.6234075,0.0135839452603,-0.0101781141522,17.7977825,0,0,-1,0,0,0,positive
13,13,0,0,0,1,1,0,0,17,14,3,0,0,33,423,18,15,0.00236406619385,3,18,15,3,3.40719,-8.475225,-5.068035,0.31465,0,0.00805482269504,0.000923853427896,0.0,-0.0200359929078,-0.00018,0.0,0.39079,-0.07614,0,0,4.3073205,-9.420285,-5.1129645,0.31465,0,0.0101827907801,-0.022270177305,0.000923853427896,-0.00018,0.0,0.0,4.6981105,-9.496425,0.011106644208,-0.022450177305,-4.7983145,4.6981105,-9.496425,0.011106644208,-0.022450177305,14.1945355,0,1,-1,0,0,0,negative
19,21,-2,5,0,6,1,0,0,20,26,-6,5,0,53,564,26,27,0.00177304964539,-1,26,27,-1,4.52537,-7.24425,-2.71888,0.40699,0,0.00802370567376,0.00148624113475,0.0,-0.0128444148936,-0.000764627659574,0.0,0.83824,-0.43125,0,0,5.16295,-8.73328,-3.57033,0.40699,0,0.00915416666667,-0.0154845390071,0.00148624113475,-0.000764627659574,0.0,0.0,6.00119,-9.16453,0.0106404078014,-0.0162491666667,-3.16334,6.00119,-9.16453,0.0106404078014,-0.0162491666667,15.16572,0,0,-1,0,0,0,negative
58,11,47,2,0,6,3,0,0,64,13,51,3,0,86,1003,70,16,0.00199401794616,54,70,16,54,12.237033,-4.76352,7.473513,0.435359166667,0,0.0122004317049,0.000523907444334,0.0,-0.00474927218345,-8.9850448654e-05,0.0,0.635876041667,-0.09012,0,0,13.8594635,-5.652668,8.2067955,0.545756041667,0,0.0138180094716,-0.00563576071785,0.000633974119309,-8.9850448654e-05,0.0,0.0,14.4953395417,-5.742788,0.0144519835909,-0.0057256111665,8.75255154167,14.4953395417,-5.742788,0.0144519835909,-0.0057256111665,20.2381275417,0,1,-1,0,0,0,positive
13,7,6,3,0,5,0,0,0,16,11,5,5,0,32,321,21,11,0.00934579439252,10,21,11,10,4.42402666667,-1.50837,2.91565666667,0.43579,0,0.0137820145379,0.00135760124611,0.0,-0.00469897196262,0.0,0.0,0.82658,0,0,0,4.98211125,-2.95484333333,2.02726791667,0.82658,0,0.0155205957944,-0.00920511941848,0.00257501557632,0.0,0.0,0.0,5.80869125,-2.95484333333,0.0180956113707,-0.00920511941848,2.85384791667,5.80869125,-2.95484333333,0.0180956113707,-0.00920511941848,8.76353458333,1,1,-1,1,1,1,negative
46,21,25,-1,0,3,4,0,0,56,29,27,-1,0,92,880,59,33,0.00795454545455,26,59,33,26,12.31992,-5.998125,6.321795,-0.100695,0,0.0139999090909,0.000419079545455,0.0,-0.00681605113636,-0.000533505681818,0.0,0.36879,-0.469485,0,0,15.45469375,-9.80451,5.65018375,-0.100695,0,0.0175621519886,-0.0111414886364,0.000419079545455,-0.000533505681818,0.0,0.0,15.82348375,-10.273995,0.0179812315341,-0.0116749943182,5.54948875,15.82348375,-10.273995,0.0179812315341,-0.0116749943182,26.09747875,0,1,-1,0,0,0,positive
77,15,62,7,0,13,8,0,0,90,21,69,5,0,132,1096,103,29,0.0036496350365,74,103,29,74,19.80897,-3.5645275,16.2444425,0.2374995,0,0.0180738777372,0.000727285127737,0.0,-0.00325230611314,-0.00051058850365,0.0,0.7971045,-1.47418625,0,0,24.67897175,-6.081409125,18.597562625,-0.67708175,0,0.0225173099909,-0.00554873095347,0.000727285127737,-0.00134506044708,0.0,0.0,25.47607625,-7.555595375,0.0232445951186,-0.00689379140055,17.920480875,25.47607625,-7.555595375,0.0232445951186,-0.00689379140055,33.031671625,0,0,-1,1,1,1,positive
37,12,25,7,0,8,1,0,0,50,19,31,7,0,78,812,58,20,0.00246305418719,38,58,20,38,7.63112,-4.34382,3.2873,-0.00694666666667,0,0.00939793103448,0.000502682676519,0.0,-0.0053495320197,-0.000511237684729,0.0,0.408178333333,-0.415125,0,0,13.750600625,-9.431225,4.319375625,-0.00694666666667,0,0.0169342372229,-0.0116148091133,0.000502682676519,-0.000511237684729,0.0,0.0,14.1587789583,-9.84635,0.0174369198994,-0.012126046798,4.31242895833,14.1587789583,-9.84635,0.0174369198994,-0.012126046798,24.0051289583,0,0,-1,0,0,0,positive
49,16,33,3,0,5,2,0,0,51,18,33,3,0,76,806,56,20,0.00124069478908,36,56,20,36,13.482035,-5.093895,8.38814,0.43323,0,0.0167270905707,0.00106485111663,0.0,-0.00631996898263,-0.000527344913151,0.0,0.85827,-0.42504,0,0,13.95207,-5.606935,8.345135,0.43323,0,0.0173102605459,-0.00695649503722,0.00106485111663,-0.000527344913151,0.0,0.0,14.81034,-6.031975,0.0183751116625,-0.00748383995037,8.778365,14.81034,-6.031975,0.0183751116625,-0.00748383995037,20.842315,0,0,-1,0,0,0,positive
41,14,27,6,0,7,1,0,0,49,18,31,6,0,75,708,56,19,0.00564971751412,37,56,19,37,14.8175925,-3.3244875,11.493105,0.704425,0,0.0209288029661,0.00112223870056,0.0,-0.00469560381356,-0.000127288135593,0.0,0.794545,-0.09012,0,0,17.955485,-4.7353275,13.2201575,0.704425,0,0.0253608545198,-0.00668831567797,0.00112223870056,-0.000127288135593,0.0,0.0,18.75003,-4.8254475,0.0264830932203,-0.00681560381356,13.9245825,18.75003,-4.8254475,0.0264830932203,-0.00681560381356,23.5754775,0,1,-1,0,0,0,positive
40,11,29,3,0,7,1,0,0,49,12,37,6,0,69,832,56,13,0.00240384615385,43,56,13,43,10.57364,-2.5479,8.02574,0.498631666667,0,0.0127087019231,0.000611233974359,0.0,-0.00306237980769,-1.19170673077e-05,0.0,0.7778225,-0.009915,0,0,12.704525,-3.10302,9.601505,0.7679075,0,0.0152698617788,-0.00372959134615,0.0009348828125,-1.19170673077e-05,0.0,0.0,13.4823475,-3.112935,0.0162047445913,-0.00374150841346,10.3694125,13.4823475,-3.112935,0.0162047445913,-0.00374150841346,16.5952825,1,1,-1,1,1,1,positive
23,19,4,2,0,3,1,0,0,25,20,5,2,0,49,734,28,21,0.0,7,28,21,7,5.07455,-9.877905,-4.803355,0.02816,0,0.00691355585831,0.00011242506812,0.0,-0.0134576362398,-7.40599455041e-05,0.0,0.08252,-0.05436,0,0,6.51965,-9.903285,-3.383635,0.02816,0,0.00888235694823,-0.0134922138965,0.00011242506812,-7.40599455041e-05,0.0,0.0,6.60217,-9.957645,0.00899478201635,-0.013566273842,-3.355475,6.60217,-9.957645,0.00899478201635,-0.013566273842,16.559815,0,0,-1,0,0,0,positive
34,12,22,4,0,5,0,0,0,37,14,23,5,0,57,666,42,14,0.0,28,42,15,27,7.35536,-4.81674,2.53862,0.500763333333,0,0.0110440840841,0.000751896896897,0.0,-0.00723234234234,0.0,0.0,0.514516666667,0,0,0,8.29791,-5.874375,2.423535,0.514516666667,0,0.0124593243243,-0.00882038288288,0.000772547547548,0.0,0.0,0.0,8.81242666667,-5.874375,0.0132318718719,-0.00882038288288,2.93805166667,8.81242666667,-6.61062166667,0.0132318718719,-0.00992585835836,15.4230483333,0,1,-1,0,0,0,positive
29,16,13,-1,0,5,6,0,0,36,20,16,-1,0,67,830,41,26,0.00120481927711,15,41,26,15,6.48858,-4.7865825,1.7019975,-0.246225,0,0.00781756626506,0.000570253012048,0.0,-0.00576696686747,-0.000866909638554,0.0,0.47331,-0.719535,0,0,8.5758455,-6.821255,1.7545905,-0.246225,0,0.0103323439759,-0.00821837951807,0.000570253012048,-0.000866909638554,0.0,0.0,9.0491555,-7.54079,0.010902596988,-0.00908528915663,1.5083655,9.0491555,-7.54079,0.010902596988,-0.00908528915663,16.5899455,0,0,-1,0,0,0,positive
52,11,41,2,0,5,1,0,0,59,16,43,4,0,81,693,64,17,0.001443001443,47,64,17,47,9.15433,-5.1203325,4.0339975,0.427265,0,0.0132097113997,0.000694985569986,0.0,-0.00738864718615,-7.84415584416e-05,0.0,0.932765,-0.05436,0,0,11.9915075,-6.213114375,5.778393125,0.878405,0,0.0173037626263,-0.00896553300866,0.00134598124098,-7.84415584416e-05,0.0,0.0,12.9242725,-6.267474375,0.0186497438672,-0.0090439745671,6.656798125,12.9242725,-6.267474375,0.0186497438672,-0.0090439745671,19.191746875,0,1,-1,0,0,0,positive
32,10,22,3,0,7,3,0,0,37,16,21,4,0,63,668,44,19,0.0059880239521,25,44,19,25,7.70258,-4.42131,3.28127,0.46305,0,0.0115308083832,0.0014201497006,0.0,-0.00661872754491,-0.000726961077844,0.0,1.01476,-0.48561,0,0,9.0678125,-7.1414,1.9264125,0.52915,0,0.0135745696108,-0.0106907185629,0.00151910179641,-0.000726961077844,0.0,0.0,10.0825725,-7.62701,0.0150936714072,-0.0114176796407,2.4555625,10.0825725,-7.62701,0.0150936714072,-0.0114176796407,17.7095825,0,0,-1,0,0,0,positive
46,11,35,0,0,2,4,0,0,56,15,41,-2,0,77,677,58,19,0.0147710487445,39,58,19,39,13.6635433333,-4.76634,8.89720333333,-0.179558333333,0,0.0201824864599,0.000173938946332,0.0,-0.00704038404727,-0.000439165435746,0.0,0.235513333333,-1.55747833333,0,0,16.5546166667,-7.35590666667,9.19871,-1.321965,0,0.0244529049729,-0.0108654455933,0.000347877892664,-0.00230055883801,0.0,0.0,16.79013,-8.913385,0.0248007828656,-0.0131660044313,7.876745,16.79013,-8.913385,0.0248007828656,-0.0131660044313,25.703515,0,0,-1,0,0,0,positive
12,6,6,2,0,3,1,0,0,12,8,4,2,0,24,253,15,9,0.0,6,15,9,6,2.52511,-3.394845,-0.869735,0.38523,0,0.00998067193676,0.00187885375494,0.0,-0.0134183596838,-0.000356205533597,0.0,0.47535,-0.09012,0,0,2.52511,-3.96038625,-1.43527625,0.38523,0,0.00998067193676,-0.0156537005929,0.00187885375494,-0.000356205533597,0.0,0.0,3.00046,-4.05050625,0.0118595256917,-0.0160099061265,-1.05004625,3.00046,-4.05050625,0.0118595256917,-0.0160099061265,7.05096625,0,1,-1,0,0,0,positive
14,8,6,2,0,2,0,0,0,15,8,7,2,0,25,301,17,8,0.0,9,17,8,9,3.54352,-4.456665,-0.913145,0.39079,0,0.0117724916944,0.00129830564784,0.0,-0.0148061960133,0.0,0.0,0.39079,0,0,0,3.69356,-4.456665,-0.763105,0.39079,0,0.0122709634551,-0.0148061960133,0.00129830564784,0.0,0.0,0.0,4.08435,-4.456665,0.013569269103,-0.0148061960133,-0.372315,4.08435,-4.456665,0.013569269103,-0.0148061960133,8.541015,0,1,-1,0,0,0,positive
18,11,7,-1,0,1,2,0,0,20,12,8,-1,0,35,431,21,14,0.00232018561485,7,21,14,7,6.539565,-5.832015,0.70755,0.20879,0,0.0151730046404,0.000819651972158,0.0,-0.0135313573086,-0.000335220417633,0.0,0.35327,-0.14448,0,0,7.40484375,-6.345765,1.05907875,0.20879,0,0.017180611949,-0.0147233526682,0.000819651972158,-0.000335220417633,0.0,0.0,7.75811375,-6.490245,0.0180002639211,-0.0150585730858,1.26786875,7.75811375,-6.490245,0.0180002639211,-0.0150585730858,14.24835875,0,1,-1,0,0,0,negative
41,12,29,2,0,6,2,0,0,49,20,29,4,0,77,703,55,22,0.00853485064011,33,55,22,33,10.732365,-3.838275,6.89409,0.768085,0,0.0152665220484,0.00111709815078,0.0,-0.00545985064011,-2.45163584637e-05,0.0,0.95204,-0.475975,0,0,12.78128,-6.54017,6.24111,0.476065,0,0.0181810526316,-0.00930322901849,0.00135425320057,-0.000677062588905,0.0,0.0,13.73332,-7.016145,0.0195353058321,-0.0099802916074,6.717175,13.73332,-7.016145,0.0195353058321,-0.0099802916074,20.749465,0,0,-1,0,0,0,positive
21,8,13,0,0,4,3,0,0,22,8,14,1,0,38,452,26,11,0.0,15,27,11,16,5.33978,-1.12749,4.21229,-0.030355,0,0.0118136725664,0.00105064159292,0.0,-0.00249444690265,-0.00111779867257,0.0,0.556085,-0.505245,0,0,5.71484,-1.12749,4.58735,0.05084,0,0.0126434513274,-0.00249444690265,0.00123027654867,-0.00111779867257,0.0,0.0,6.270925,-1.632735,0.0138737278761,-0.00361224557522,4.63819,6.546245,-1.632735,0.0144828429204,-0.00361224557522,8.17898,0,0,-1,0,0,0,positive
24,6,18,1,0,5,4,0,0,25,6,19,1,0,40,407,30,10,0.0,20,30,10,20,6.71756,-2.06976,4.6478,-0.52309,0,0.0165050614251,0.00154390663391,0.0,-0.00508540540541,-0.00282914004914,0.0,0.62837,-1.15146,0,0,6.917102,-2.06976,4.847342,-0.52309,0,0.0169953366093,-0.00508540540541,0.00154390663391,-0.00282914004914,0.0,0.0,7.545472,-3.22122,0.0185392432432,-0.00791454545455,4.324252,7.545472,-3.22122,0.0185392432432,-0.00791454545455,10.766692,0,0,-1,0,0,0,positive
26,28,-2,0,0,2,2,0,0,28,29,-1,0,0,61,687,30,31,0.00145560407569,-1,30,31,-1,9.27835,-9.44265,-0.1643,-0.057285,0,0.0135056040757,0.000520873362445,0.0,-0.0137447598253,-0.000604257641921,0.0,0.35784,-0.415125,0,0,10.130868,-10.305219,-0.174351,-0.057285,0,0.0147465327511,-0.0150003187773,0.000520873362445,-0.000604257641921,0.0,0.0,10.488708,-10.720344,0.0152674061135,-0.0156045764192,-0.231636,10.488708,-10.720344,0.0152674061135,-0.0156045764192,21.209052,0,1,-1,0,0,0,positive
39,8,31,6,0,6,0,0,0,40,9,31,6,0,55,412,46,9,0.00242718446602,37,46,9,37,11.46919,-3.394065,8.075125,0.62571,0,0.0278378398058,0.00151871359223,0.0,-0.00823802184466,0.0,0.0,0.62571,0,0,0,11.53429,-3.869015,7.665275,0.62571,0,0.0279958495146,-0.0093908131068,0.00151871359223,0.0,0.0,0.0,12.16,-3.869015,0.0295145631068,-0.0093908131068,8.290985,12.16,-3.869015,0.0295145631068,-0.0093908131068,16.029015,1,1,-1,1,1,1,positive
30,22,8,-1,0,5,5,0,0,31,23,8,0,0,64,501,36,28,0.0,8,36,28,8,10.37053,-7.91622,2.45431,0.582445,0,0.0206996606786,0.00145094810379,0.0,-0.0158008383234,-0.000288383233533,0.0,0.92232,-0.14448,0,0,10.64556,-8.036175,2.609385,0.77784,0,0.0212486227545,-0.0160402694611,0.00184095808383,-0.000288383233533,0.0,0.0,11.56788,-8.180655,0.0230895808383,-0.0163286526946,3.387225,11.56788,-8.180655,0.0230895808383,-0.0163286526946,19.748535,0,1,-1,0,0,0,positive
24,23,1,3,0,4,1,0,0,27,25,2,3,0,58,660,31,26,0.00151515151515,5,31,27,4,7.61113,-6.63914,0.97199,0.177435,0,0.0115320151515,0.00092225,0.0,-0.0100593030303,-0.000653409090909,0.0,0.608685,-0.43125,0,0,8.77349,-7.48941,1.28408,0.177435,0,0.0132931666667,-0.0113475909091,0.00092225,-0.000653409090909,0.0,0.0,9.382175,-7.92066,0.0142154166667,-0.012001,1.461515,9.382175,-8.1765,0.0142154166667,-0.0123886363636,17.558675,0,0,-1,0,0,0,negative
28,7,21,-1,0,5,5,0,0,29,7,22,0,0,46,576,34,12,0.0,22,34,12,22,7.15601,-1.90842,5.24759,-0.0278066666667,0,0.0124236284722,0.00120208912037,0.0,-0.00331322916667,-0.00125036458333,0.0,0.839599166667,-0.72021,0,0,7.9373225,-1.90842,6.0289025,0.119389166667,0,0.0137800737847,-0.00331322916667,0.00145763744213,-0.00125036458333,0.0,0.0,8.77692166667,-2.62863,0.0152377112269,-0.00456359375,6.14829166667,8.77692166667,-2.62863,0.0152377112269,-0.00456359375,11.4055516667,1,0,-1,1,1,1,positive
34,9,25,-2,0,2,3,0,0,35,9,26,-1,0,49,468,37,12,0.00213675213675,25,37,12,25,11.12904,-3.07023,8.05881,-0.26516,0,0.02378,0.000377425213675,0.0,-0.00656032051282,-0.000944006410256,0.0,0.35327,-0.441795,0,0,11.59097,-3.07023,8.52074,-0.088525,0,0.0247670299145,-0.00656032051282,0.00075485042735,-0.000944006410256,0.0,0.0,11.94424,-3.512025,0.0255218803419,-0.00750432692308,8.432215,11.94424,-3.512025,0.0255218803419,-0.00750432692308,15.456265,0,0,-1,0,0,0,positive
27,12,15,8,0,8,0,0,0,31,12,19,8,0,51,497,39,12,0.0,27,39,12,27,9.622265,-5.722395,3.89987,0.792056666667,0,0.019360694165,0.00159367538565,0.0,-0.0115138732394,0.0,0.0,0.792056666667,0,0,0,11.74618,-5.722395,6.023785,0.792056666667,0,0.0236341649899,-0.0115138732394,0.00159367538565,0.0,0.0,0.0,12.5382366667,-5.722395,0.0252278403756,-0.0115138732394,6.81584166667,12.5382366667,-5.722395,0.0252278403756,-0.0115138732394,18.2606316667,0,1,-1,0,0,0,positive
35,14,21,-1,0,2,2,0,0,39,18,21,0,0,61,652,41,20,0.00306748466258,21,41,20,21,8.22499,-4.84404,3.38095,0.032155,0,0.0126150153374,0.000270912576687,0.0,-0.00742950920245,-0.000221595092025,0.0,0.35327,-0.14448,0,0,9.58135,-7.31849375,2.26285625,0.20879,0,0.0146953220859,-0.0112246836656,0.000541825153374,-0.000221595092025,0.0,0.0,9.93462,-7.46297375,0.0152371472393,-0.0114462787577,2.47164625,9.93462,-7.46297375,0.0152371472393,-0.0114462787577,17.39759375,0,1,-1,0,0,0,positive
21,9,12,2,0,2,1,0,0,22,13,9,1,0,38,452,24,14,0.00663716814159,10,24,14,10,7.95825,-2.21934,5.73891,0.43579,0,0.0176067477876,0.000964137168142,0.0,-0.00491004424779,0.0,0.0,0.43579,-0.10921,0,0,8.10875,-3.824535,4.284215,0.32658,0,0.0179397123894,-0.00846136061947,0.000964137168142,-0.000241615044248,0.0,0.0,8.54454,-3.933745,0.0189038495575,-0.00870297566372,4.610795,8.54454,-3.933745,0.0189038495575,-0.00870297566372,12.478285,1,1,-1,1,1,1,positive
23,8,15,3,0,6,2,0,0,26,9,17,4,0,43,474,32,11,0.00210970464135,21,32,11,21,6.401355,-3.158235,3.24312,-0.25897,0,0.0135049683544,0.00165874472574,0.0,-0.00666294303797,-0.00220509493671,0.0,0.98164,-1.045215,0,0,7.901455,-3.38445,4.517005,-0.063575,0,0.0166697362869,-0.00714018987342,0.00207097046414,-0.00220509493671,0.0,0.0,8.883095,-4.429665,0.0187407067511,-0.00934528481013,4.45343,8.883095,-4.429665,0.0187407067511,-0.00934528481013,13.31276,0,0,-1,0,0,0,positive
49,35,14,6,0,6,0,0,0,54,41,13,6,0,101,934,60,41,0.0,19,60,41,19,11.65718,-8.8769925,2.7801875,0.787121904762,0,0.0124809207709,0.000842742938717,0.0,-0.00950427462527,0.0,0.0,0.787121904762,0,0,0,12.89682625,-11.334886875,1.561939375,0.787121904762,0,0.0138081651499,-0.0121358531852,0.000842742938717,0.0,0.0,0.0,13.6839481548,-11.334886875,0.0146509080886,-0.0121358531852,2.34906127976,13.6839481548,-11.334886875,0.0146509080886,-0.0121358531852,25.0188350298,0,1,-1,0,0,0,positive
